Jahr;Monat;Monatname;COICOP10;Produkt;VPI
2022;MONAT09;September;CC13-0960200220;Pauschalreise, Balearen;131
2022;MONAT09;September;CC13-0960200230;Pauschalreise, Türkei;143.1
2022;MONAT09;September;CC13-0960200240;Pauschalreise, Griechenland;131.1
2022;MONAT09;September;CC13-0960200250;Pauschalreise, Ägypten;131.6
2022;MONAT09;September;CC13-0960200300;Pauschalreise, andere Länder, Städte o. Kreuzfahrt;110.3
2022;MONAT09;September;CC13-1010101100;Entgelt für Tagesbetreuung, Kind unter 3 Jahren;107.2
2022;MONAT09;September;CC13-1010102100;Entgelt für Tagesbetreuung, Kind ab 3 Jahren;107.5
2022;MONAT09;September;CC13-1010200100;Entgelt für Grundschule oder Klasse 1 - 4;103.7
2022;MONAT09;September;CC13-1020000100;Entgelt für weiterführende Schule;103.1
2022;MONAT09;September;CC13-1040020200;Studiengebühr und/oder Immatrikulationsgebühr;103.1
2022;MONAT09;September;CC13-1050010200;Entgelt für Erwachsenenbildung;106.9
2022;MONAT09;September;CC13-1050020100;Nachhilfeunterricht;104.7
2022;MONAT09;September;CC13-1111111000;Verzehr eines Frühstücks oder Brunchs;113.4
2022;MONAT09;September;CC13-1111112000;Verzehr einer Vorspeise;113.6
2022;MONAT09;September;CC13-1111113000;Verzehr einer Hauptspeise;113.2
2022;MONAT09;September;CC13-1111120000;Verzehr einer Nachspeise ;112.8
2022;MONAT09;September;CC13-1111140000;Verzehr eines alkoholischen Getränks;110.6
2022;MONAT09;September;CC13-1111150000;Verzehr eines alkoholfreien Getränks;109.3
2022;MONAT09;September;CC13-1111201000;Verzehr im Fastfoodrestaurant;115
2022;MONAT09;September;CC13-1111203000;Speise oder Getränk zum Mitnehmen;116.3
2022;MONAT09;September;CC13-1111205100;Mahlzeit oder Imbiss vom Lieferservice;113.1
2022;MONAT09;September;CC13-1112000000;Speise und Getränk in Kantine oder Mensa;108.2
2022;MONAT09;September;CC13-1120110000;Übernachtung in Hotel, Pension oder Ähnlichem;120
2022;MONAT09;September;CC13-1120120200;Miete für Ferienwohnung oder Ferienhaus;111.9
2022;MONAT09;September;CC13-1120201100;Campingplatzgebühr;111.8
2022;MONAT09;September;CC13-1120201300;Übernachtung auf Wohnmobilstellplatz;115.8
2022;MONAT09;September;CC13-1120203100;Übernachtung in Jugendherbergen;108.9
2022;MONAT09;September;CC13-1120309100;Übernachtung im Studentenwohnheim oder Ähnliches;104.2
2022;MONAT09;September;CC13-1211101100;Friseur für Herren;113.7
2022;MONAT09;September;CC13-1211102100;Friseur für Kinder;113.8
2022;MONAT09;September;CC13-1211201000;Friseur für Damen;111.6
2022;MONAT09;September;CC13-1211301100;Gesichtskosmetik;108.3
2022;MONAT09;September;CC13-1211303100;Gebühr für Solarium;109.1
2022;MONAT09;September;CC13-1211304100;Maniküre, Sauna o.a. Dienstl. für Körperpflege;106.2
2022;MONAT09;September;CC13-1212101100;Elektrischer Rasierapparat;105.5
2022;MONAT09;September;CC13-1212102100;Haartrockner oder anderes Haarpflegegerät;110.9
2022;MONAT09;September;CC13-1212103100;Elektrische Zahnbürste;100.1
2022;MONAT09;September;CC13-1213102100;Haarbürste, Kamm, Haarspange oder Ähnliches;105
2022;MONAT09;September;CC13-1213105100;Personenwaage;108.6
2022;MONAT09;September;CC13-1213105200;Zahnbürste, nicht elektrisch;111.3
2022;MONAT09;September;CC13-1213105300;Nassrasierer, Rasierklingen oder Ähnliches;105.9
2022;MONAT09;September;CC13-1213211100;Haarshampoo;112.8
2022;MONAT09;September;CC13-1213212100;Haarspray, Haargel oder Ähnliches;137.3
2022;MONAT09;September;CC13-1213212200;Haarfarbe oder Haartönung;107.5
2022;MONAT09;September;CC13-1213213100;Zahncreme;116.7
2022;MONAT09;September;CC13-1213214100;Mundwasser, Zahnseide oder Ähnliches;112
2022;MONAT09;September;CC13-1213215100;Rasierwasser, Rasierschaum oder Ähnliches;104.8
2022;MONAT09;September;CC13-1213216100;Feinseife;123.4
2022;MONAT09;September;CC13-1213217100;Duschgel, Duschbad oder Badezusatz;115.1
2022;MONAT09;September;CC13-1213221100;Toilettenpapier;128.4
2022;MONAT09;September;CC13-1213222100;Papiertaschentücher;126.7
2022;MONAT09;September;CC13-1213223200;Windeln für Säuglinge oder Kleinkinder;107.8
2022;MONAT09;September;CC13-1213229100;Tampons, Kosmetiktücher oder andere Hygieneartikel;119.6
2022;MONAT09;September;CC13-1213229300;Inkontinenzprodukt;108.2
2022;MONAT09;September;CC13-1213231100;Eau de Toilette oder Parfüm;106.8
2022;MONAT09;September;CC13-1213232100;Lippenstift oder Lippenpflegestift;104.9
2022;MONAT09;September;CC13-1213232200;Nagellack;107.2
2022;MONAT09;September;CC13-1213232300;Make-up;106
2022;MONAT09;September;CC13-1213232400;Kajalstift oder Mascara;105.7
2022;MONAT09;September;CC13-1213233100;Handcreme;109.9
2022;MONAT09;September;CC13-1213233200;Tagescreme oder Nachtcreme;103.2
2022;MONAT09;September;CC13-1213233300;Kindercreme;110
2022;MONAT09;September;CC13-1213240100;Deospray oder Deoroller;117.3
2022;MONAT09;September;CC13-1231101100;Schmuck aus Kunststoff, Glas oder Ähnlichem;110.3
2022;MONAT09;September;CC13-1231102100;Schmuck aus Edelmetall;114.7
2022;MONAT09;September;CC13-1231201100;Armbanduhr oder Taschenuhr;104.3
2022;MONAT09;September;CC13-1231209100;Wecker, Wanduhr oder Ähnliches;102.7
2022;MONAT09;September;CC13-1231300100;Reparatur einer Uhr oder von Schmuck;113.8
2022;MONAT09;September;CC13-1232101100;Koffer, Reisetasche oder Ähnliches;104.2
2022;MONAT09;September;CC13-1232102100;Handtasche oder Umhängetasche;101.1
2022;MONAT09;September;CC13-1232103100;Aktenkoffer, Aktentasche oder Aktenmappe;102.6
2022;MONAT09;September;CC13-1232105100;Schulranzen oder Schulrucksack;104.2
2022;MONAT09;September;CC13-1232106100;Geldbörse, Ausweistasche oder Ähnliches;98
2022;MONAT09;September;CC13-1232109100;Einkaufs- und Sporttaschen, Rucksäcke o.Ä.;106
2022;MONAT09;September;CC13-1232201100;Kinderwagen oder Babytrage;106.7
2022;MONAT09;September;CC13-1232202100;Autokindersitz;101.3
2022;MONAT09;September;CC13-1232901100;Sarg, Urne, Grabstein oder andere Begräbnisartikel;109.5
2022;MONAT09;September;CC13-1232902100;Feuerzeug, Taschenmesser oder Ähnliches;108.3
2022;MONAT09;September;CC13-1232902200;Elektronische Zigarette, Einweg und Mehrweg;94.4
2022;MONAT09;September;CC13-1232904100;Schirm;105.6
2022;MONAT09;September;CC13-1232905100;Sonnenbrille;105.6
2022;MONAT09;September;CC13-1232907200;Wetterstation, Thermometer oder Ähnliches;97.3
2022;MONAT09;September;CC13-1240103100;Entgelt für Kinderbetreuung nach der Schule;105.7
2022;MONAT09;September;CC13-1240201100;Aufwendung für Altenwohnheim oder betreutes Wohnen;106.6
2022;MONAT09;September;CC13-1240203100;Stationäre Pflege, privat Versicherte;109.4
2022;MONAT09;September;CC13-1240203200;Stationäre Pflege, gesetzlich Versicherte;100.7
2022;MONAT09;September;CC13-1240300100;Ambulante Pflege, privat Versicherte;110.8
2022;MONAT09;September;CC13-1240300200;Ambulante Pflege, gesetzlich Versicherte;115.5
2022;MONAT09;September;CC13-1240300300;Essen auf Rädern;112.6
2022;MONAT09;September;CC13-1252000100;Beitrag zur Hausratversicherung;93.6
2022;MONAT09;September;CC13-1253200100;Beitrag zur privaten Krankenversicherung;110.6
2022;MONAT09;September;CC13-1253200200;Beitrag zur Unfallversicherung;99
2022;MONAT09;September;CC13-1254100100;Beitrag zur Kraftfahrzeugversicherung;101.1
2022;MONAT09;September;CC13-1254100200;Beitrag zur Verkehrsrechtsschutzversicherung;112
2022;MONAT09;September;CC13-1254200100;Beitrag zur Auslandsreisekrankenversicherung;104.5
2022;MONAT09;September;CC13-1255000100;Beitrag zur privaten Haftpflichtversicherung;96.7
2022;MONAT09;September;CC13-1255000200;Beitrag zur Rechtsschutzversicherung;118.1
2022;MONAT09;September;CC13-1262100100;Bank- oder Sparkassengebühr;108.5
2022;MONAT09;September;CC13-1262203100;Steuerberatergebühr;108.1
2022;MONAT09;September;CC13-1270101100;Gebühr für Geburtsurkunden, Sterbeurkunden o.Ä.;106.2
2022;MONAT09;September;CC13-1270102100;Passgebühr oder Ähnliches;111.5
2022;MONAT09;September;CC13-1270200100;Rechtsanwaltsgebühr oder Notargebühr;111.4
2022;MONAT09;September;CC13-1270300100;Bestattungsleistungen und Friedhofsgebühr;108.5
2022;MONAT09;September;CC13-1270402100;Kleinanzeige in einer Zeitung;107.5
2022;MONAT09;September;CC13-1270409100;Kurtaxe;110.5
2022;MONAT10;Oktober;CC13-0111101100;Reis;125.7
2022;MONAT10;Oktober;CC13-0111109100;Reiszubereitung;122.5
2022;MONAT10;Oktober;CC13-0111201100;Weizenmehl;137.8
2022;MONAT10;Oktober;CC13-0111203100;Grieß, Roggenmehl oder Ähnliches;135.5
2022;MONAT10;Oktober;CC13-0111311100;Weißbrot;121.1
2022;MONAT10;Oktober;CC13-0111312100;Roggenbrot oder Mischbrot;122.9
2022;MONAT10;Oktober;CC13-0111313200;Körnerbrot oder Vollkornbrot;121.9
2022;MONAT10;Oktober;CC13-0111320200;Brötchen zum Fertigbacken;134.4
2022;MONAT10;Oktober;CC13-0111320300;Frisches Brötchen;125
2022;MONAT10;Oktober;CC13-0111410200;Hefegebäck;118.8
2022;MONAT10;Oktober;CC13-0111423100;Kuchen oder Torte, tiefgefroren;124.4
2022;MONAT10;Oktober;CC13-0111424300;Kuchen, Torte oder Tortenboden, frisch;121.1
2022;MONAT10;Oktober;CC13-0111431200;Kekse;127.1
2022;MONAT10;Oktober;CC13-0111433100;Muffins, Waffeln oder andere Dauerbackwaren;121.5
2022;MONAT10;Oktober;CC13-0111442100;Knäckebrot oder Zwieback;136
2022;MONAT10;Oktober;CC13-0111444200;Toastbrot;136.3
2022;MONAT10;Oktober;CC13-0111450100;Salzgebäck;123.2
2022;MONAT10;Oktober;CC13-0111500100;Pizza, Quiches oder Ähnliches;124.6
2022;MONAT10;Oktober;CC13-0111610100;Nudeln;139.1
2022;MONAT10;Oktober;CC13-0111621200;Nudelfertiggericht;120.1
2022;MONAT10;Oktober;CC13-0111701100;Haferflocken;123.6
2022;MONAT10;Oktober;CC13-0111703100;Cornflakes, Müsli oder Ähnliches;115.5
2022;MONAT10;Oktober;CC13-0111801100;Backmischung für Kuchen;114.3
2022;MONAT10;Oktober;CC13-0111809100;Getreideprodukt, vegetarisch oder vegan;107.8
2022;MONAT10;Oktober;CC13-0112101100;Rindfleisch zum Kochen;133.7
2022;MONAT10;Oktober;CC13-0112107100;Rinderroulade oder Rinderlende;126.2
2022;MONAT10;Oktober;CC13-0112107200;Rindfleisch zum Schmoren oder Braten;126.6
2022;MONAT10;Oktober;CC13-0112107300;Rinderhackfleisch;146.2
2022;MONAT10;Oktober;CC13-0112109100;Kalbfleisch;114.2
2022;MONAT10;Oktober;CC13-0112200100;Kasseler oder anderes Schweinefleisch;120.2
2022;MONAT10;Oktober;CC13-0112200200;Schweinehackfleisch, auch gemischt;134.1
2022;MONAT10;Oktober;CC13-0112200300;Schweinebraten;122.3
2022;MONAT10;Oktober;CC13-0112200500;Schweinekotelett oder Schweineschnitzel;121.5
2022;MONAT10;Oktober;CC13-0112300100;Lammfleisch;130.7
2022;MONAT10;Oktober;CC13-0112410100;Frisches Geflügelfleisch;140.7
2022;MONAT10;Oktober;CC13-0112410200;Tiefgefrorenes Geflügelfleisch;135.7
2022;MONAT10;Oktober;CC13-0112500100;Kaninchenfleisch oder anderes Wildfleisch;110.1
2022;MONAT10;Oktober;CC13-0112600100;Leber oder andere Innereien;113.9
2022;MONAT10;Oktober;CC13-0112710200;Salami, Zervelatwurst oder andere Dauerwurst;117.1
2022;MONAT10;Oktober;CC13-0112710300;Roher Schinken, Schinkenspeck oder Bauchspeck;116.3
2022;MONAT10;Oktober;CC13-0112721100;Fleischwurst;123.6
2022;MONAT10;Oktober;CC13-0112721200;Bratwurst;120.5
2022;MONAT10;Oktober;CC13-0112721300;Wurstaufschnitt;118.2
2022;MONAT10;Oktober;CC13-0112722100;Leberwurst oder Blutwurst;119.6
2022;MONAT10;Oktober;CC13-0112723100;Wurstkonserve;119.1
2022;MONAT10;Oktober;CC13-0112801100;Feinkostsalat auf Fleischbasis;129.6
2022;MONAT10;Oktober;CC13-0112805100;Tiefgefrorenes, tafelfertig zubereitetes Fleisch;130.3
2022;MONAT10;Oktober;CC13-0112806100;Gekochter Schinken oder anderes gegartes Fleisch;113.5
2022;MONAT10;Oktober;CC13-0112807200;Fleischfertiggericht ohne Beilage, konserviert;117.1
2022;MONAT10;Oktober;CC13-0112808100;Gyros oder andere fertige Fleischpfanne;124.1
2022;MONAT10;Oktober;CC13-0112808200;Zubereitetes Hackfleisch;130.2
2022;MONAT10;Oktober;CC13-0113100100;Fischfilet, frisch oder gekühlt;121.6
2022;MONAT10;Oktober;CC13-0113100200;Kabeljau oder Lachs, frisch oder gekühlt;120.7
2022;MONAT10;Oktober;CC13-0113100300;Scholle, Forelle oder Karpfen, frisch oder gekühlt;119.7
2022;MONAT10;Oktober;CC13-0113200100;Tiefgefrorenes Fischfilet;119.9
2022;MONAT10;Oktober;CC13-0113300200;Meeresfrüchte, frisch oder gekühlt;111.2
2022;MONAT10;Oktober;CC13-0113400100;Tiefgefrorene Meeresfrüchte;104.4
2022;MONAT10;Oktober;CC13-0113500100;Räucherfisch;119
2022;MONAT10;Oktober;CC13-0113601200;Fischkonserve;114.7
2022;MONAT10;Oktober;CC13-0113602100;Fischmarinade;122.2
2022;MONAT10;Oktober;CC13-0113602200;Eingelegte Matjes, Fischsalat oder Ähnliches;119.6
2022;MONAT10;Oktober;CC13-0113603000;Fischstäbchen o.a. tiefgefrorene Fischzubereitung;130.6
2022;MONAT10;Oktober;CC13-0114110100;Vollmilch;138.8
2022;MONAT10;Oktober;CC13-0114210100;Teilentrahmte Milch;141.7
2022;MONAT10;Oktober;CC13-0114300100;Kondensierte Milch;149.3
2022;MONAT10;Oktober;CC13-0114400200;Joghurt;127.4
2022;MONAT10;Oktober;CC13-0114501100;Hartkäse;120.9
2022;MONAT10;Oktober;CC13-0114502100;Schnittkäse;134
2022;MONAT10;Oktober;CC13-0114503100;Weichkäse;122
2022;MONAT10;Oktober;CC13-0114507100;Quark;169.9
2022;MONAT10;Oktober;CC13-0114507200;Frischkäse;126.4
2022;MONAT10;Oktober;CC13-0114601100;Sahne;143.7
2022;MONAT10;Oktober;CC13-0114604100;Fertigdessert;130.3
2022;MONAT10;Oktober;CC13-0114606100;Buttermilch oder anderes Milchgetränk;139.7
2022;MONAT10;Oktober;CC13-0114609100;Sojamilch, Reismilch o.Ä., ohne Kokosmilch;111.3
2022;MONAT10;Oktober;CC13-0114701100;Eier;133.5
2022;MONAT10;Oktober;CC13-0115100100;Butter;159.5
2022;MONAT10;Oktober;CC13-0115201100;Margarine oder Pflanzenfett;148.8
2022;MONAT10;Oktober;CC13-0115300100;Olivenöl;116.9
2022;MONAT10;Oktober;CC13-0115400100;Sonnenblumenöl, Rapsöl oder Ähnliches;208.3
2022;MONAT10;Oktober;CC13-0115500100;Schmalz oder anderes tierisches Speisefett;132.1
2022;MONAT10;Oktober;CC13-0116111000;Zitrusfrüchte;114
2022;MONAT10;Oktober;CC13-0116120100;Bananen;106.3
2022;MONAT10;Oktober;CC13-0116130200;Äpfel;106.1
2022;MONAT10;Oktober;CC13-0116140100;Birnen;96.5
2022;MONAT10;Oktober;CC13-0116150000;Pfirsiche, Kirschen o.a. Stein- oder Kernobst;94.4
2022;MONAT10;Oktober;CC13-0116161100;Erdbeeren, Himbeeren, Stachelbeeren oder Ähnliches;122.5
2022;MONAT10;Oktober;CC13-0116165100;Weintrauben;87
2022;MONAT10;Oktober;CC13-0116170000;Kiwis, Melonen oder Ähnliches;112.8
2022;MONAT10;Oktober;CC13-0116200200;Tiefgefrorenes Obst;129.7
2022;MONAT10;Oktober;CC13-0116301100;Trockenobst;108
2022;MONAT10;Oktober;CC13-0116303100;Erdnüsse, Studentenfutter oder Ähnliches;111.9
2022;MONAT10;Oktober;CC13-0116309100;Süße Mandeln, Kokosraspeln oder Ähnliches;97.9
2022;MONAT10;Oktober;CC13-0116401100;Apfelmus oder andere Kernobstkonserve;115.3
2022;MONAT10;Oktober;CC13-0116402100;Sauerkirschen oder andere Steinobstkonserve;107.2
2022;MONAT10;Oktober;CC13-0116403100;Ananaskonserve, Erdbeerkonserve oder Ähnliches;146.1
2022;MONAT10;Oktober;CC13-0117111100;Kopfsalat oder Eisbergsalat;121.2
2022;MONAT10;Oktober;CC13-0117119000;Feldsalat, Lauch, Sellerie oder Ähnliches;112.8
2022;MONAT10;Oktober;CC13-0117121000;Blumenkohl, Wirsing oder anderer Kohl;119.9
2022;MONAT10;Oktober;CC13-0117131100;Tomaten;124.5
2022;MONAT10;Oktober;CC13-0117133100;Paprika;119.3
2022;MONAT10;Oktober;CC13-0117134100;Gurken;138.9
2022;MONAT10;Oktober;CC13-0117139000;Kürbisse, Auberginen oder Mais;135.2
2022;MONAT10;Oktober;CC13-0117141100;Zwiebeln, Knoblauch oder Ähnliches;119.9
2022;MONAT10;Oktober;CC13-0117142100;Champignons oder andere Pilze;121.3
2022;MONAT10;Oktober;CC13-0117145100;Möhren;113.1
2022;MONAT10;Oktober;CC13-0117149200;Hülsenfrüchte, Spargel, Radieschen oder Ähnliches;117.2
2022;MONAT10;Oktober;CC13-0117201100;Tiefgefrorener Spinat;120.4
2022;MONAT10;Oktober;CC13-0117209100;Buttergemüse oder anderes tiefgefrorenes Gemüse;119.2
2022;MONAT10;Oktober;CC13-0117310200;Trockengemüse;113.2
2022;MONAT10;Oktober;CC13-0117321100;Gurkenkonserve;120
2022;MONAT10;Oktober;CC13-0117323100;Sauerkrautkonserve;123.5
2022;MONAT10;Oktober;CC13-0117324100;Pilzkonserve;123.2
2022;MONAT10;Oktober;CC13-0117325100;Erbsenkonserve;137.8
2022;MONAT10;Oktober;CC13-0117328400;Stangenspargel oder andere Gemüsekonserve;155.7
2022;MONAT10;Oktober;CC13-0117329100;Gemüseprodukt, vegetarisch oder vegan;108.9
2022;MONAT10;Oktober;CC13-0117329200;Antipasti auf Gemüsebasis, ohne Oliven;110.5
2022;MONAT10;Oktober;CC13-0117401300;Kartoffeln;116
2022;MONAT10;Oktober;CC13-0117402100;Pommes frites oder Ähnliches, tiefgefroren;118.1
2022;MONAT10;Oktober;CC13-0117403100;Kartoffelkloßmehl oder Kartoffelpüree;106.1
2022;MONAT10;Oktober;CC13-0117500200;Kartoffelchips oder Kartoffelsticks;124.2
2022;MONAT10;Oktober;CC13-0118100100;Zucker;145.9
2022;MONAT10;Oktober;CC13-0118201100;Marmelade, Konfitüre oder Gelee;117.4
2022;MONAT10;Oktober;CC13-0118203100;Honig;118.7
2022;MONAT10;Oktober;CC13-0118205100;Brotaufstrich auf Nougatbasis;111.3
2022;MONAT10;Oktober;CC13-0118301100;Schokoladentafel;117.4
2022;MONAT10;Oktober;CC13-0118309100;Riegel oder andere Erzeugnisse aus Schokolade;116.7
2022;MONAT10;Oktober;CC13-0118401100;Pralinen;106.8
2022;MONAT10;Oktober;CC13-0118405100;Bonbons;107
2022;MONAT10;Oktober;CC13-0118409100;Kaugummi, Gummibärchen oder Ähnliches;112.5
2022;MONAT10;Oktober;CC13-0118500100;Speiseeis;113.9
2022;MONAT10;Oktober;CC13-0118601100;Süßstoff;118.6
2022;MONAT10;Oktober;CC13-0119101100;Essig;118.8
2022;MONAT10;Oktober;CC13-0119102100;Senf;129.4
2022;MONAT10;Oktober;CC13-0119103200;Tomatenketchup oder Gewürzketchup;135.6
2022;MONAT10;Oktober;CC13-0119103300;Soßenpulver, Soßenbinder oder Ähnliches;114.9
2022;MONAT10;Oktober;CC13-0119103400;Grillsoße, Sojasoße, Salatdressing oder Ähnliches;125.5
2022;MONAT10;Oktober;CC13-0119104100;Mayonnaise;138.1
2022;MONAT10;Oktober;CC13-0119201100;Speisesalz;123.1
2022;MONAT10;Oktober;CC13-0119202100;Tiefgefrorene Küchenkräuter;111.3
2022;MONAT10;Oktober;CC13-0119203100;Gewürze;112.1
2022;MONAT10;Oktober;CC13-0119302100;Säuglingsmilchnahrung, Pulverform;112.7
2022;MONAT10;Oktober;CC13-0119303100;Fertignahrung für Säuglinge oder Kleinkinder;115.2
2022;MONAT10;Oktober;CC13-0119405100;Verzehrfertige Salate;107.8
2022;MONAT10;Oktober;CC13-0119406100;Fertiggericht aus Fleisch oder Fisch;111.9
2022;MONAT10;Oktober;CC13-0119407100;Sandwich, Wrap oder Ähnliches;106.5
2022;MONAT10;Oktober;CC13-0119911100;Fertigsuppe im Beutel oder Instantbrühe;110.4
2022;MONAT10;Oktober;CC13-0119913100;Dosensuppe;125.1
2022;MONAT10;Oktober;CC13-0119930100;Backpulver, Vanillezucker oder Ähnliches;138.7
2022;MONAT10;Oktober;CC13-0119940100;Puddingpulver;123.8
2022;MONAT10;Oktober;CC13-0119990200;Vitamintabletten, Magnesiumtabletten o.Ä.;109.2
2022;MONAT10;Oktober;CC13-0119990300;Tortenguss, Gelatine oder Ähnliches;115.4
2022;MONAT10;Oktober;CC13-0119990400;Sportriegel;105.4
2022;MONAT10;Oktober;CC13-0121110200;Kaffeepads oder Kaffeekapseln;125.8
2022;MONAT10;Oktober;CC13-0121110300;Bohnenkaffee;125.7
2022;MONAT10;Oktober;CC13-0121121100;Instantkaffee oder Ähnliches;117
2022;MONAT10;Oktober;CC13-0121201100;Schwarzer Tee oder grüner Tee;103.7
2022;MONAT10;Oktober;CC13-0121203100;Früchtetee oder Kräutertee;107.5
2022;MONAT10;Oktober;CC13-0121300100;Kakaopulver oder Ähnliches;111.2
2022;MONAT10;Oktober;CC13-0122100100;Mineralwasser mit Kohlensäure;112.8
2022;MONAT10;Oktober;CC13-0122100200;Mineralwasser ohne Kohlensäure;112.1
2022;MONAT10;Oktober;CC13-0122211100;Colagetränk;114.9
2022;MONAT10;Oktober;CC13-0122219100;Koffeinfreie Limonade;111
